path,fname,split_official,label,cls,is_mp3
data/for-2seconds\validation\fake\file26133.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26133.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file2617.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file2617.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file262.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file262.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26200.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26200.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26208.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26208.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26217.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26217.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26236.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26236.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26273.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26273.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26274.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26274.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26279.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26279.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26304.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26304.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26336.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26336.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26341.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26341.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26345.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26345.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26387.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26387.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26406.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26406.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26410.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26410.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26432.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26432.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26485.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26485.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26498.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26498.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26507.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26507.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26508.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26508.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26511.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26511.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26520.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26520.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26577.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26577.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,0
data/for-2seconds\validation\fake\file26585.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26585.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26641.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26641.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26645.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26645.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26712.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26712.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26734.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26734.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26737.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26737.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26747.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26747.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26751.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26751.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26754.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26754.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26768.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26768.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26779.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26779.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file2679.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file2679.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26792.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26792.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26802.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26802.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,0
data/for-2seconds\validation\fake\file26813.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26813.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26817.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26817.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file2683.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file2683.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26893.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26893.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26922.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26922.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26923.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26923.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26941.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26941.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26943.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26943.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26968.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26968.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file26996.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file26996.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27004.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27004.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file2702.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file2702.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27022.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27022.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27032.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27032.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,0
data/for-2seconds\validation\fake\file27044.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27044.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27083.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27083.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27112.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27112.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file272.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file272.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27203.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27203.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27269.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27269.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27312.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27312.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27354.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27354.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file2736.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file2736.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file2738.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file2738.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27407.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27407.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27620.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27620.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27680.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27680.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27683.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27683.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27698.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27698.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27777.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27777.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file278.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file278.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27801.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27801.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27805.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27805.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27816.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27816.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27845.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27845.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27934.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27934.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27938.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27938.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27960.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27960.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file27968.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file27968.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28018.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28018.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28057.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28057.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28087.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28087.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,0
data/for-2seconds\validation\fake\file28111.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28111.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28136.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28136.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28153.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28153.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28173.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28173.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,0
data/for-2seconds\validation\fake\file28189.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28189.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file2822.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file2822.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,0
data/for-2seconds\validation\fake\file28228.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28228.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28233.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28233.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28292.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28292.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28320.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28320.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28324.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28324.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28344.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28344.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28367.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28367.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28376.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28376.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28384.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28384.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28394.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28394.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28423.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28423.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28430.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28430.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28433.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28433.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,0
data/for-2seconds\validation\fake\file28443.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28443.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28446.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28446.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28492.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28492.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28501.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28501.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28565.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28565.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28568.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28568.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28637.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28637.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28691.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28691.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28692.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28692.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28754.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28754.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28756.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28756.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28776.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28776.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28807.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28807.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28819.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28819.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28888.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28888.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28895.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28895.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28912.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28912.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28920.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28920.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file2898.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file2898.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file28994.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file28994.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file29047.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file29047.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file29054.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file29054.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file29057.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file29057.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file29187.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file29187.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file29191.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file29191.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file29211.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file29211.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file29227.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file29227.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
data/for-2seconds\validation\fake\file29281.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file29281.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,1,fake,1
